13.43, -5.97571
13.44, -5.94462
13.45, -5.91346
13.46, -5.88222
13.47, -5.85091
13.48, -5.81952
13.49, -5.78805
13.5, -5.75651
13.51, -5.7249
13.52, -5.69321
13.53, -5.66145
13.54, -5.62961
13.55, -5.5977
13.56, -5.56572
13.57, -5.53367
13.58, -5.50154
13.59, -5.46934
13.6, -5.43707
13.61, -5.40473
13.62, -5.37231
13.63, -5.33983
13.64, -5.30727
13.65, -5.27465
13.66, -5.24195
13.67, -5.20919
13.68, -5.17636
13.69, -5.14346
13.7, -5.11049
13.71, -5.07745
13.72, -5.04434
13.73, -5.01117
13.74, -4.97793
13.75, -4.94463
13.76, -4.91126
13.77, -4.87782
13.78, -4.84432
13.79, -4.81075
13.8, -4.77712
13.81, -4.74342
13.82, -4.70966
13.83, -4.67584
13.84, -4.64195
13.85, -4.608
13.86, -4.57399
13.87, -4.53992
13.88, -4.50578
13.89, -4.47159
13.9, -4.43733
13.91, -4.40301
13.92, -4.36864
13.93, -4.3342
13.94, -4.29971
13.95, -4.26516
13.96, -4.23055
13.97, -4.19588
13.98, -4.16115
13.99, -4.12637
14, -4.09153
14.01, -4.05664
14.02, -4.02169
14.03, -3.98668
14.04, -3.95162
14.05, -3.91651
14.06, -3.88134
14.07, -3.84612
